Word Order,Frequency_SSJ,Example_Sentence_SSJ,Frequency_SST,Example_Sentence_SST
SVSVOS,2.0,"Ker mladina meni , da je običajno smučanje zastarelo in dolgočasno , imata vedno več privržencev deskanje in svobodno smučanje čez drn in strn s skoki čez zamete in skalne previse .",1.0,e na ministrstvu za delo e je bil že pred časom e sprejeta eem možnost in pravica da e v primeru e če so če so da določene hude bolezni ali pa tudi določena stanja prizadetost otrok pripada staršem pravica e do dodatka za nego
SVSVOSOVS,1.0,"Teoretično bi eden izmed njiju zmagal z veliko prednostjo , če bi kolesarsko društvo Krka Telekom kandidiralo le enega , kar pa po mnenju vodstva kluba ne bi bilo pošteno , saj sta si to zaslužila oba .",0.0,0
SVSVOSOVVOSV,1.0,"- V tretji fazi senat sedmih sodnikov odloči , katere pritožbe so sprejemljive , pri čemer lahko odstopi zadevo v obravnavo velikemu senatu ( v sestavi 17 sodnikov ) v obravnavo , če zadeva , ki jo obravnava , načenja vprašanja v zvezi z razlago konvencije ali njenih protokolov ali pa bi lahko rešitev vprašanja privedla do protislovja s predhodno izrečeno sodbo .",0.0,0
SVSVOSSVO,1.0,"Glavne spremembe , je pojasnil Gregor Jurak , se dotikajo področja gradnje športnih objektov , in sicer bo omogočeno večje sofinanciranje majhnih investicij , katerih predračunska vrednost ne presega 15 milijonov tolarjev .",0.0,0
SVSVOSV,2.0,"Spomladi je časnik Mlada fronta Dnes poročal , da je Srba kupil več kot deset milijonov kron vredno posest , čeprav je njegova mesečna plača znašala 40.000 kron .",0.0,0
SVSVOSVO,2.0,"Šimpanzi se tlačijo po nezavidljivo majhnem prostoru , lev bi lahko vsak trenutek raztrgal žičnato ograjo , če ne bi bil zaradi dolgoletnega ujetništva že popolnoma apatičen , slonica Ganga pa očitno trpi akutno pomanjkanje družbe .",0.0,0
SVSVOSVOV,1.0,"Zahteva je razumljiva le z gledišča , kot da dejansko ni predpisov in da se dela ad hoc , tako kot da dejansko to nekdo napiše po lastni presoji , kakor se mu tisti hip zazdi .",0.0,0
SVSVOSVOVSV,1.0,"» Statistični podatki so pokazali , da približno tretjina otrok tu popolnoma ozdravi , drugim pa zdravljenje pri nas močno ublaži zdravstvene težave , « je izjavil Jan Vrabec , upravitelj jame ( ki je v lasti slovaške države ) .",0.0,0
SVSVOSVVSOSVOV,0.0,0,1.0,trajanje zdravljenja se je v zadnjem času kar zelo skrajšalo številne raziskave govorijo v prid temu da so je lahko zdravljenje krajše ampak prav prekratko pa tudi ne sme biti spet je potrebno pač se pogovoriti z zdravnikom in nekje eee biti siguren da je to kar je zdravnik predpisal res res prava stvar na ta način mu lažje eee verjamemo
SVSVOV,12.0,"Ravnatelj Stane Osojnik z osnovne šole Prežihov Voranc z Raven na Koroškem o nasilju med učenci pravi , da se tudi pri njih kot na vsaki šoli učenci pretepajo , vzroke v vse večjem medsebojnem nasilju pa vidi v večjem tempu življenja , medijih in celo prevzemanju evropskih negativnih značajev .",1.0,radijska šola je eee bila eee tisti steber eee ki mislim da še sedaj ta steber eee obstaja ki govorjeno slovenščino vsekakor eee pojmuje kot našo eee neko vrednoto
SVSVOVO,7.0,"Dr. Michael Kennedy , zgodovinar , izvedenec za zgodovino irske diplomacije , pravi , da uporaba birokratskih postopkov izpolnjevanja obrazcev , fotografiranja in udarjanja s petami znotraj umetniškega performansa pomeni globoko ironijo , posebej v kontekstu dogodkov , ki so spremljali nastop NSK .",0.0,0
SVSVOVOOV,1.0,"Zavoj na desno je vodil do Mollyjine hiše , a Lou je prižgal levi smerni kazalec in slišal besede , ki jih je pričakoval .",0.0,0
SVSVOVOSVSS,0.0,0,1.0,kaj bo na primer zdaj ko Nina nima dovolj predstav v Ljubljani ravnokar je podpisala pogodbo ne za Hrestača zdaj pa nič ni iz tega ne december je mrtev gledališče je zaprto
SVSVOVOV,3.0,"Video je skozi vso predstavo funkcioniral kot dopolnilo in komentar plesu , brez njega pravzaprav predstave ne bi bilo , saj je plesalki ustvaril tako fizičen kot metafizičen prostor , znotraj katerega se je gibala .",0.0,0
SVSVOVOVO,2.0,"Uspehi niso izostali in klub je v letih 2000 in 2002 osvojil ligo prvakov , najbolj prestižno evropsko tekmovanje , potem ko je s prodajo zemljišča za trening v centru Madrida zbral dovolj sredstev , da je poplačal 240 milijonov dolarjev dolgov iz prejšnjih let .",0.0,0
SVSVOVOVVVOVO,0.0,0,1.0,prehrana je v- seveda tudi na poti je poskrbljeno tudi za to da je čas da se da je čas tudi za kosilo in tudi vodnik ki je z vami vas opozori eem oziroma vam pokaže tukaj lahko greste jest eee vam tudi priporoči lokalno hrano
SVSVOVS,5.0,"Pri preizkusih z alkotesti so policisti ugotovili , da je kar 273 voznikov ( 31 % ) pred vožnjo zaužilo alkoholno pijačo , pod vplivom alkohola ( nad 0,5 g / kg ) pa je vozil vsak šesti ustavljeni voznik ali 112 voznikov .",0.0,0
SVSVOVSOV,1.0,"Tudi sam trdim , da bolan človek , odvisen od alkoholne omame , nima močne volje in da z njim lahko manipulirajo njemu enaki in vsi močnejši , saj sem to okusil na lastni koži .",0.0,0
SVSVOVSOVOOSVV,1.0,"Strah me je tega , da se lahko tisti , ki ima trenutno večino , čeprav samo enega glasu in čeprav samo za en dan , v trenutku polasti poleg vsega , kar demokratični politični oblasti gre , tudi vsega tistega , česar demokratična politična oblast sploh nikdar ne bi smela dobiti v roke .",0.0,0
SVSVOVSV,1.0,"V parlamentu so pred poletnimi počitnicami poslanci s spremembo ustave določili , da bodo volitve še naprej potekale po doslej veljavnem proporcionalnem sistemu , ki pa so ga nekoliko spremenili , preračunavanje glasov volivcev bo bolj v prid večjih strank .",0.0,0
SVSVOVSVO,1.0,"Mnogi od njih niso niti vedeli , kaj se dogaja , bili so razdvojeni in zmedeni , ko so jih z dovoljenjem Evrope prišle nemške čete osvobodit Češkoslovaške .",0.0,0
SVSVOVSVOVOVVO,1.0,"Podoba našega sveta nastaja po dveh poteh : prva vodi preko neposrednega spoznanja tega , kar lahko vidimo z lastnimi očmi ; sistem , ki s tem nastane in v katerega informacije umeščamo , nam pomaga osmišljati vsakdanje življenje .",0.0,0
SVSVOVSVSSV,1.0,"53. člen ustave pravi , da država varuje družino , v 31. členu zakona o vojaški dolžnosti pa piše , da se služenje vojaškega roka lahko odloži , če je vojaški obveznik edini hranilec družine , zaradi tega pa bi njegova družina zašla v težak materialni položaj , vendar najkasneje do konca septembra .",0.0,0
SVSVOVSVSSVSVSVOVS,0.0,0,1.0,eee teh eee to je v bistvu najbolj bom rekel prijazna kar se tiče kolesarja za vzdrževanje ker ni nobenih olja ni nobenega zračnih komor notri tako da v bistvu taka vilica potem če se enkrat na leto pogleda na servisu se tile vodila namažejo se prah obriše se te zadeve pogleda pa je to to
SVSVOVV,2.0,"Peter Pengal pravi , da zaposleni na ministrstvu preprosto nimajo časa za te naloge , saj se morajo ukvarjati s številnimi proceduralnimi , organizacijskimi in drugimi podobnimi nalogami .",0.0,0
SVSVOVVO,2.0,"Toženčeve priče so izpovedale , da je toženec prispeval od svoje plače mesečno 50 odstotkov , čeprav iz listinskih dokazov izhaja , da je dejansko prispeval le od 20 do 25 odstotkov .",0.0,0
SVSVOVVOV,2.0,"Pivovarna Laško je ugotovila , da multinacionalne družbe z nakupom podjetja dobijo tudi lokalni tržni delež , zato je skušala braniti svoj položaj doma in postati sama prevzemnik z nakupom Unionovih delnic .",0.0,0
SVSVOVVS,0.0,0,1.0,ja najbolj dobro tudi Kras je blizu kar je tudi super eee pa veš tam se ti odpre nekaj česar mislim širina ja v bistvu
SVSVOVVSVSOVS,1.0,"Maj je zdaj že tako velik , da točno ve , kdaj očka skače in ga gleda na televiziji , "" pravi Renata Bohinc , ki je povedala še , da so bila leta , ko Primožu ni šlo in ko je bil pritisk medijev in športne javnosti hud , za oba velika osebna preizkušnja .",0.0,0
SVSVOVVV,2.0,"Poleg tega pa je človek , ki je v Evropi na drugem mestu po trajanju vodenja vlade ( islandski David Oddsson , ki je na tem vročem položaju skorajda devet let , ga prehiteva za eno leto ) , videti odločen , da bo zmagal na svojih tretjih zaporednih volitvah .",0.0,0
SVSVOVVVVOSV,1.0,"Gospa je čakala , da roka zgrabi platnice in reče : Ujeta si , videla sem , kako si se bala , videla sem , kako ti je duša široko zazevala kakor rana .",0.0,0
SVSVS,8.0,"Vodja projekta Phare in predstavnik danskega tehnološkega inštituta Ib Sejersen pa je dejal , da slovenska podjetja večinoma že ravnajo v skladu z evropskimi predpisi , čeprav ta za zdaj še niso zavezujoča .",0.0,0
SVSVSS,2.0,"» Ko podjetje postane tarča prevzema , lahko menedžment zelo hitro vpliva na zaposlene , prav ta podpora je nujna , saj je integracija podjetja kasneje veliko uspešnejša .",0.0,0
SVSVSV,8.0,"Ko poleti moč sonca narašča in se rečni pretoki manjšajo , se tudi ribe umikajo v najgloblje dele rek .",6.0,tudi vi menite tudi vi menite kot gospod [name:surname] da bi lahko predsednik države nekoliko pohitel
SVSVSVO,4.0,"Glede na to , da je Puentes zmagal ( 6:4 , 6:3 ) , je Slovenija po prvem krogu ostala brez predstavnika med posamezniki , pri čemer naši tenisači niso osvojili niti niza .",0.0,0
SVSVSVOOV,1.0,"V zgodnjem otroštvu se otroci razjezijo predvsem zaradi telesnega neugodja , zaradi igre ( če se kdo vmešava vanjo , če igrače ne delujejo ) , če jim kaj naložimo v nasprotju z njihovo voljo .",0.0,0
SVSVSVOOVS,0.0,0,1.0,prvi primer je Sotinski breg in to tukaj gre za drugi primer kjer je investitor eee lokalna eem lokalna skupnost in pa seveda j- so je postaja postavljena po vseh standardih ki ustrezajo državni meteorološki eee mreži in je zato lahko vključena v eee državno meteorološko mrežo kot enakovredna postaja meteorološkim postajam ki jih sicer postavlja agencija za okolje
SVSVSVOVO,1.0,"Najvišji državni politični vrh je obljubil , da bodo družine in svojci žrtev dobili po 9240 ameriških dolarjev vladne odškodnine , Komunistična stranka Indije , ki ima največ privržencev v Zahodni Bengaliji , pa je že pozvala državno vodstvo k odstopu .",0.0,0
SVSVSVOVOV,0.0,0,1.0,prva stvar ki je izšla to je bilo že januarja potem je pa korona naredila svoje je ta eee knjiga Zgodovina Celja in okolice rimska pet ki naj poudarim ni zgodovinska knjiga bom kasneje kaj razložil
SVSVSVOVVO,0.0,0,1.0,kar pa tudi gre potem s posebno obutvijo po po navadi so to usnjeni čevlji ker največ zdržijo in kar se tiče e spet e švicanja oziroma potenja in da postanejo mehki in se prilagodijo nogi čez čas
SVSVSVSV,1.0,"Leta so tekla , najino otroštvo je minilo , mati je umrla , midva pa sva se starala .",0.0,0
SVSVSVV,3.0,"Ko je deklica videla , da oba s starim gospodom že sediva , se je tudi ona plaho usedla in se takoj zazrla navzgor v sivkasto in na mnogih koncih strgano projekcijsko platno …",0.0,0
SVSVSVVO,1.0,"LJUBLJANA , 3. - Hlapi šampanjca so izpuhteli , rakete so izginile v višavah , novoletne jelke se počasi sušijo in izgubljajo svoj čar .",0.0,0
SVSVSVVSVOVS,1.0,"Odgovora na ta vprašanja ni bilo , primer pa je pokazal , da ta » nacionalno priznana « ocenjevalca lahko ustrelita mimo prav tako , kakor so , večinoma namerno , streljali mimo toliko napadani borzni analitiki z Wall Streeta , ki so priporočali nakupe delnic korporacij tudi , ko je šla njihova vrednost navzdol .",0.0,0
SVSVSVVV,1.0,"Zato strokovnjaki Oceanografskega inštituta iz Dubrovnika domnevajo , da te jadranske morske želve pravzaprav gnezdijo v Grčiji , od koder del populacije redno migrira v hrvaške vode , kjer se tudi naseli in se do grških obal vrača le v času gnezdenja .",0.0,0
SVSVSVVVS,1.0,"Vse kaže , da so nigerijske razmere spet takšne , kot so bile pred medplemensko vojno leta 1967 , ko se je Biafra , naseljena s krščanskimi Iboji , skušala odtrgati od preostanka Nigerije , kjer so bili takrat politično bolj vplivni muslimani .",0.0,0
SVSVV,17.0,"Njegovi strokovnjaki so svetovali , naj oba fanta nekaj časa ne prideta v šolo , medtem pa se bodo pogovorili z razredom in razredničarko .",6.0,tu pri nas pa to še jaz nisem naletela eee da bi kdo rekel da ne morem ne
SVSVVO,15.0,"Ribe , ki živijo v bližini obal ali v sladkih vodah , so zgoraj bolj zelenkaste ali olivno zelene barve , kar za okolje , v katerem živijo , predstavlja varovalno barvo .",1.0,v letu dva tisoč dvajset je takoj ko so se otroci vrnili v šolo eee zelo veliko šol uspelo izvesti meritve
SVSVVOOSV,1.0,"Igor Strmšnik je povedal , da si Slovenija želi ob meji odpraviti posledice in težave , ki jih le - ta prinaša .",0.0,0
SVSVVOOSVV,1.0,"Sami mediji so tu v obupnem položaju , novi zakon o medijih recimo od prve do zadnje črke omejuje svobodo tiska , in sicer v tolikšni meri , da bi ga kak ameriški kongres zaradi izjemne protiustavnosti preprosto ne mogel sprejeti .",0.0,0
SVSVVOOV,1.0,Ljudstvo je ravnalo naravno - čeprav se vsi hitro veselimo nad tujo nesrečo a kmalu so spoznali pravega krivca in ji zato tudi pomagali .,0.0,0
SVSVVOOVVVO,1.0,"To pomeni , da lahko kdorkoli uporabi , denimo , verz iz pesmi , napisane pred več kot 70 leti , in ga objavlja , ne da bi za to moral dobiti posebna dovoljenja .",0.0,0
SVSVVOV,1.0,"Če bi se netopir pojavil v kakšni drugi hiši , bi človek še razumel , toda v naši res ni imel kaj početi .",1.0,in komunikacija mora biti jasna kratka razumljiva in dosledna in pa predvsem tudi politiki in mnenjski vodja morajo imeti integriteto in se ravnati po lastnih navodilih
SVSVVOVO,2.0,Kreativni del človeške zgodovine se ne dogaja brez prehodov in razvidne kontinuitete : renesančniki so še kako študirali in odkrivali antiko in niso spregledali tudi srednjeveškega izročila .,0.0,0
SVSVVOVSOSV,1.0,"Beckhamovi agenti so tedaj v izjavi dejali , da je igralec nad Unitedovo potezo "" presenečen in razočaran "" , že tedaj pa se je dalo med vrsticami razbrati , da ga veliko bolj kot selitev v letos skromno Barcelono zanima igranje za najbolj prestižen klub , kar jih je .",0.0,0
SVSVVOVV,1.0,"Tista , ki so se zanje borila , kar pomeni , da so za svoj resor kvalitetno delala , so sredstva porabljala , čim več se je dalo .",0.0,0
SVSVVOVVO,1.0,"Veliko dejavnikov vpliva na to , kako bo sadje uspevalo na našem vrtu , na nas pa je , da jih pravilno ocenimo in izberemo našim razmeram najustreznejše sorte .",0.0,0
SVSVVOVVVVVO,0.0,0,1.0,in jaz se včasih resno sprašujem kako je spoštovana varuhinja vsa ta leta delovala kajti prenašati to da si včasih brezzobi tiger in se soočati s težkimi situacijami ki so v državi ki vladajo med državljani pa v bistvu ne moreš narediti koraka naprej
SVSVVS,8.0,"» Gospa Ryan je potrdila , da je njen mož Jimmy , zaposlen pri gradbenem podjetju Sama Krausa , danes nameraval na sestanek na ladjico Cornelia II , « je govoril Brennan .",0.0,0
SVSVVSO,1.0,"Ker se 19 - palčni monitorji z visoko ločljivostjo niso » prijeli « med uporabniki , je kmalu večina izdelovalcev preklopila na nižjo ločljivost tudi pri 19 - palčnikih , tako da imajo danes prav vsi LCDji z diagonalo 19 ' ' ločljivost 1280 × 1024 pik .",1.0,najbrž vse težijo k temu da bi se radijski govorci za svoj poklic specializirali in izobrazili a je najbolj izrazita pozornost knjižno knjižnemu jezikovnemu kodu posvečena na javni RTV
SVSVVSOV,0.0,0,1.0,sedem minut je še do pol osmih kadilci so danes na boljšem kot so bili vso zimo kajti sonce jih pridno greje in zdajle je že šest sedem stopinj
SVSVVSOVOSOVVVSVS,0.0,0,1.0,imetniki dobijo na tako imenovani on stop shop kjer pravzaprav se njihove pravice upravljajo in e tako dobijo uporabniki ta on stop shop kjer dobijo vse e ves repertoar na enem mestu to je sigurno rešitev ki so si jo izmislili bom rekel ne vem konec koncev v začetku dvajsetega stoletja in ki je pravzaprav e zelo zelo uporabna ne in zato se seveda ne samo m kolektivne organizacije ampak tudi imetniki e večinoma zavzemamo zato da e bi bilo čimveč e pravic upravljanih kolektivno
SVSVVSS,1.0,"Kadrovski pogoji z novimi mojstricami in mojstri se zato z gotovostjo krepijo , nove mojstrice in mojstri pa dokazujejo , je še poudaril dr. Gaber , da je poklicno izobraževanje za mlade ena izmed atraktivnih poti izobraževanja .",0.0,0
SVSVVSSV,2.0,"Na Eipprovi je parkiranje denimo brezplačno , pa se gostinci že pritožujejo , da je v ulici vseskozi mirujoči promet , gostov pa ni .",0.0,0
SVSVVSV,0.0,0,2.0,ma ni noben ni tako blizu tam ne jaz sem p- rekel pa kako ni nobenega kmeta tam blizu da bi oral ne
SVSVVSVOSV,0.0,0,1.0,ati pa mami zelo skupaj držita včasih pa je ati mogoče za kakšno tako stvar z nami fanti potegnil recimo kar se tiče kina ali pa izbora kakšnih filmov je ati bil na naši strani
SVSVVSVOVS,1.0,"Ko ti bruhajo , se po ena moška in ženska spora združita , iz njih nastane nitka ( hifa ) , ki preraste list in na njegovi spodnji strani nastane proti jeseni 5 ali več mm velika rjava valjasta košarica ( ecidij ) in v njej veliko ecidiospor .",0.0,0
SVSVVSVOVV,1.0,"Rola , ki se odvija , ko zobatec vleče proč , in dolga vrvica omogočata , da riba odplava od lovca in da vrvico lahko vlečemo k sebi ali popuščamo .",0.0,0
SVSVVSVS,0.0,0,1.0,seveda mi kot nedvla- nevladniki e se soočamo z dejstvom da se vlade menjajo menjajo se ministri menjajo se direktorji
SVSVVVO,1.0,"Adam je skoraj vedno odhajal v pisarno ob pol osmih , ona je skušala biti najpozneje ob osmih v delovni sobi , kjer je pisala kolumno za naslednji dan .",0.0,0
SVSVVVOOV,0.0,0,1.0,ja pa ti imaš še posebej ti ž- živiš tam poleg eee greš samo dol pod blok pa s copati greš na en kebap mi daj s čebulo pa papriko
