Word Order,Frequency_SSJ,Example_Sentence_SSJ,Frequency_SST,Example_Sentence_SST
SVVOVSVVO,0.0,0,1.0,to pomeni da določimo neko zavarovalno vsoto do katere želimo da na va- zavarovalnica krije eee krije škodo
SVVOVSVVVS,1.0,"Peel ni želel vladati pod omejitvami , ki jih je vsilila kraljica , zato je odstopil s položaja in pustil , da se je na oblast vrnil Melbourne .",0.0,0
SVVOVV,8.0,"Njegov ostri , analitični razum zna razvozlati še tako zapleten problem , zato zna odlično upravljati z denarjem .",3.0,ministrstvo sindikat računsko sodišče ravnatelji to je po mnenju učitelja [name:personal] [name:surname] seznam tistih ki bi za nezakonito izplačane plače morali prevzeti odgovornost pa kot pravi niso
SVVOVVO,1.0,"Tri leta pozneje se je Justinijan počutil dovolj močnega , da je napadel Bolgarijo in poskušal ponovno vzpostaviti svojo oblast nad temi ozemlji .",1.0,pojem svobode od druge polovice osemnajstega stoletja ni opisoval ali ni več opisoval eem samo statusa posameznika eem svobodnjaka oziroma tlačana zapornika ali človeka na prostosti temveč je začel predstavljati bolj kompleksna stanja
SVVOVVOOV,1.0,"Država potemtakem mora uvesti nove davke , če hoče ohraniti zatečeno stanje , ali pa zaposlene v javnem sektorju odpuščati .",0.0,0
SVVOVVOOVVO,0.0,0,1.0,rečeno je samo to da danes in v prihodnjih dneh ne bi želel reči nič ali ravnati tako da bi zapravil možnost da mi uspe sestaviti močno in kompetentno vlado
SVVOVVOSOV,1.0,"Množica pa je ob obsodbi hotela videti mučenje in krvavo zadoščenje , saj se je malokrat zgodilo , da so odkrili čarovnico in naivno ljudstvo je to z veseljem sprejelo .",0.0,0
SVVOVVOVVOV,0.0,0,1.0,eee sprva je sprva je bila mišljena sicer eee mladinska kulturna produkcija v Mariboru ker sem sem mislil zajeti eee celoten Maribor celotno njegovo kulturno produkcijo ampak žal bom rekel zaradi časovne omejitve pa tudi bom rekel lastnih nekih zmožnosti pač tega trenutno še nisem sposoben narediti zato ker bi mogel vseeno malo preveč podatkov zbrati
SVVOVVSV,1.0,"Če pa bo slovenska država želela tudi v prihodnje dosegati z domsko vzgojo dobre rezultate , bo morala , kot pravi sedanji direktor doma Marjan Grahut , več vlagati v bivalne razmere in sodobnejšo tehnologijo .",0.0,0
SVVOVVV,1.0,"Tako na primer 35 odstotkov zaposlenih trdi , da nimajo vpliva na svoj razpored nalog , in 55 odstotkov , da ne morejo vplivati na to , kako dolgo bodo delali .",0.0,0
SVVS,64.0,"Vrednost odkupljenih paketov delnic znaša 68,6 milijarde tolarjev , neizkoriščenih pa ostaja 73,3 milijarde tolarjev certifikatov pooblaščenih investicijskih družb , so",20.0,in v nekem določenem trenutku so se zakoni nekako sprostili in so rekli aha kamioni se pa lahko
SVVSO,9.0,"Vitka Ribičič je postregla s kratkim , a jasnim odgovorom , da je bilo k sreči takega nasilja doslej malo , da pa se ga bodo očitno",4.0,zdaj jaz verjamem da ima vsak svojo zgodbo
SVVSOOV,1.0,"Prvi višek rokometnega dneva v Rdeči dvorani bo ob 14.30 , ko se bosta pomerili ženska reprezentanca Slovenije in selekcija tujk , ki si rokometni kruh služijo na sončni strani Alp .",0.0,0
SVVSOOVV,1.0,"Nekatere raziskave kažejo , da imajo debeli ljudje manjšo možnost , da jih zaposlijo in da je tudi manj verjetno , da bodo napredovali .",0.0,0
SVVSOS,1.0,"Sredstva bodo sicer prispela na neki sklad , do katerega ima organizacijski komite dostop , saj je neposredna pomoč organizatorjem po italijanskih zakonih prepovedana .",0.0,0
SVVSOSV,1.0,"To pa bi pomenilo , da je na robu njegove zahteve , da bi bil uslišan , že svetila želja , da ne bi bil uslišan oziroma da bi ga bog zavrnil .",0.0,0
SVVSOSVO,1.0,"Razlogi za veselje se od zgodnjega otroštva do mladostništva spreminjajo , saj se spreminjajo tudi pomeni , ki jih posamezniki pripisujejo določenemu dogajanju .",0.0,0
SVVSOSVVOV,0.0,0,1.0,v kolikor pa le-ta opazi da eee so se morebiti pojavili stranski učinki zdravila ki jih bolnik ni prepoznal oziroma ni zavedel pri pregledu v ambulanti takoj izbranega zdravnika oziroma lečečega zdravnika o tem obvesti
SVVSOV,1.0,"To pomeni , da bi imel Mariborčan enake možnosti priti na zdravljenje v bolnišnico kot Trboveljčan , Slovenjgradčan ali pa Ljubljančan .",1.0,in sicer e ta pravica se uveljavlja na Centru za socialno delo e kjer vložijo e starši vlogo z vsemi e z vso kartoteko e z vsemi dokazili ki dokazujejo da so lahko upravičeni e do tega dodatka
SVVSOVOV,1.0,"Fran je sočutno zrla v Philipa Matthewsa in se spomnila , da je bil prvi vtis , ki ga je dobila o njem , ko ga je zagledala ob vratih zapora , njegovo zaščitniško vedenje do Molly .",0.0,0
SVVSOVSVO,1.0,"Na vprašanje o oškodovanjih družbenega premoženja je Kocijančič odgovoril , da je bilo dejanskega oškodovanja le za desetino od tistega , kar je ugotavljala agencija za plačilni promet , ki je marsikje ustavila lastninjenje .",0.0,0
SVVSOVVOVVOVOVS,1.0,"Odgovor : Stvarnopravni zakonik določa , da ima lastnik nepremičnine pravico odstraniti in si prilastiti veje sosedovega drevesa , ki segajo v zračni prostor njegove nepremičnine , in korenine , ki rastejo v njegovo nepremičnino , če ga motijo in če tega na njegov poziv ne stori lastnik sosednje nepremičnine .",0.0,0
SVVSOVVS,1.0,"Potem ko se je prva petletka uspešno zaključila z lansiranjem modela , kot je Frankie Knuckles , ki je svoje acid funk onostranstvo razmastil po akutno plesočem odru , bo letos še bolj vroče , saj bodo v akciji ljubezen , groove in verjetno tudi sex pod poskočno taktirko legende z imenom Danny Rampling .",0.0,0
SVVSOVVSV,0.0,0,1.0,eee in k- potem je letalo strmoglavilo in potem so prišli Afganistanci da ju da jih rešijo ampak je bilo na žalost so že vsi umrli
SVVSS,10.0,"Njen predsednik John Howett je potrdil , da so pogajanja v teku , da pa sodelovanje v prihodnjem letu še ne",1.0,ker ko sem jaz noter vstopila pa je rekla [name:personal] no vidve to pa je
SVVSSS,1.0,"Žbogar je ves čas zatrjeval , da sta se v njegovem zakonu cedila mleko in med , da v desetih letih družina ni bila niti enkrat sprta , žena pa je namesto raja",0.0,0
SVVSSV,2.0,"Zdravnik je rekel , da je to zato , ker mama ne skrbi dovolj dobro za njeno higieno .",2.0,eem jaz se bolj osredotočam na tele mariborske žurke ker počasi bo Cvičkarija pa Lampijončki se tudi bližajo
SVVSSVO,2.0,"Udeleženci so ugotovili , da so tako na ravni bachelor kot na ravni master različne pobude in usmeritve , naravnane k definiranju učnih izidov in kompetenc , pa tudi , da bo ta različnost na eni strani omogočala kapitaliziranje bogastva evropskih visokošolskih tradicij , na drugi pa",1.0,midva z Dimom se pravi z Dimitrijem Ruplom sva bila pa najbolj izpostavljena v tistem času ko je izšla sedeminpetdeseta številka Nove revije in to je vzbudilo v celi Jugoslaviji cel cirkus
SVVSSVOVOSVVSVO,1.0,"Novinarka s sladoledasto rumenim mikrofonom je sladko žuborela , da so ali pa niso resnične trditve , po katerih je slovenska vojska z nakupom orožja v bližnjevzhodnih državah kršila brionski moratorij , in napovedala kontaktno oddajo , v kateri bodo poslušalci odgovarjali na vprašanje : » Zakaj menite , da jastogovo mesto povzroča raka ? «",0.0,0
SVVSSVS,0.0,0,1.0,jaz mislim da je tole punce jaz mislim da je tole to
SVVSSVVSV,1.0,"Mama ni vedela , kako naj dokaže , da je bila njena hčerkica žrtev spolne zlorabe , kajti deklica sama ni znala povedati , kaj se je dogajalo .",0.0,0
SVVSV,8.0,"Priloga k diplomi mora biti izdana avtomatsko , ne da bi moral študent zanjo prositi , in brezplačno .",5.0,vsi pravijo da tam nič ne more noben zmeniti
SVVSVO,7.0,"Profesor Myer je poudaril , da je zelo pomembno , da bi morale države podpisnice konvencije upoštevati vse evropske minimalne standarde in hkrati tudi tradicijo .",2.0,naši pa ne bojo mogli iti zato ker je [name:personal] je bil na operaciji saj sem ti
SVVSVOO,1.0,"New York Times poudarja , da bi utegnil omenjeni predlog povzročiti razhajanja med tistimi republikanci , ki so naklonjeni krepitvi ameriške vojaške moči , in zagovorniki "" večje discipline "" na področju proračuna .",0.0,0
SVVSVOOV,1.0,"In medtem ko je ladja drsela skozi neskončno zelenino papirusa in plavajočih hijacint , iz katere se je morda enkrat na dan kot privid prikazal deblak z golim veslačem , sem se v mislih zahvaljevala vsem tistim , ki so me napotili v Sudan .",0.0,0
SVVSVOOVO,1.0,"Mesto je vzdržalo 18 dni in ko je padlo , je Viljem tam zgradil grad , da bi si zagotovil nadzor .",0.0,0
SVVSVOV,3.0,"ZAKON JE IZRECNO DOLOČAL , DA DRŽAVNI USLUŽBENEC NE SME BITI , KDOR JAVNO IZRAŽA NAČELA ZOPER OBSTOJEČO DRŽAVNO UREDITEV ALI SE ZAVZEMA ZA PROTIPRAVNE SPREMEMBE DRŽAVNEGA REDA .",0.0,0
SVVSVOVO,1.0,"Obrtna zbornica pri tem noče biti in ne bo razsodnik , saj je prepričana , da bo trg naredil svoje in » pokopal « sejemske prireditve brez vsebine in obiskovalcev .",0.0,0
SVVSVOVOVOSVVO,0.0,0,1.0,in če bo kdo rekel da ni finančnih sredstev za to da dvignemo ne samo minimalne plače minimalne pokojnine ampak da naredimo sistem tisti sistem ki bo omogočal ponosno življenje vsakega slehernega izmed nas potem ta laže ali ne pozna proračuna Republike Slovenije
SVVSVOVV,2.0,"Naša hipoteza je namreč , da Kajn ni ubijal iz ljubosumja , ker v božjem pogledu ni bil izbran , marveč zato , ker je vedel , da bog ve , da se ga je želel znebiti .",0.0,0
SVVSVS,6.0,"Kdor veruje vame , bodo , kakor pravi Pismo , iz njegovega osrčja tekle reke žive vode . «",0.0,0
SVVSVSOO,0.0,0,1.0,otroka ta starejša dva sta se imela doma tako lepo da sta potem nazaj v šolo težko šla ko so se šole odprle kar mi je po eni strani kar mi
SVVSVSOV,1.0,"Odvetnik stanovalcev Jože Kristan je potrdil , da je zadeva v rokah sodišča , in dejal , da bodo stanovalci dolgove za elektriko in druge stroške poravnali .",0.0,0
SVVSVSOVO,0.0,0,1.0,tale druga vrsta a ne kaže na to kako so tale sedi in ta mu iz ene posode toči pijačo
SVVSVSV,2.0,"Rupel je tudi dejal , da je v ZDA , zlasti v zunanjem ministrstvu , vse do konca 90. let živela ideja o tem , kako lepo bi bilo , če bi Jugoslavija ostala skupaj .",1.0,država bi mogla zelo iti nasproti ampak zaenkrat jim mog- zaenkrat država hodi nasproti samo toliko da kmet lahko dejansko preživi
SVVSVV,2.0,"Druge razlage dajejo slutiti , da pretirano poudarjeni interesi ene izmed petnajstih , ki je brez odlašanja ravnala enostransko , niso naleteli na odobravanje niti pri prvem možu unije .",1.0,e Svetovna zdravstvena organizacija je ves čas opozarjala da morajo šole biti zadnje institucije ki se zaprejo in prve ki se odprejo
SVVSVVO,1.0,"Namreč , problem je v tem , da se pojavlja avtobusna proizvodnja tako v Mariboru kakor v Ljubljani in verjetno bo v bodoče potrebno zelo hitro doreči , na kakšen način organizirati ti dve proizvodnji , da si ne bosta med seboj konkurenčni .",0.0,0
SVVSVVS,2.0,"Stara mama hoče reči , da dež pojenjuje in da ne bo toče .",0.0,0
SVVSVVSO,0.0,0,1.0,nekateri menijo da je izšel iz grške besede grafo kar pomeni pisati drugi pa pojem
SVVSVVSOOVS,0.0,0,1.0,eee Zdaj tulele je gospod Polnar povedal ne da ne bo to da bodo dobile da bi imeli družine ali pa posamezniki večji ostanek ne dohodka kot pred eee po tem našem predlogu kot bi ga imeli po vladnem ne to
SVVSVVVVO,0.0,0,1.0,in poleg tega to sporočilo ne pride do tistih skupin ki so bile najmanj pridne kot so rekli politiki do mladih recimo ki so se eem potem obnašali v narekovajih razvratno na Hrvaškem in se zabavali in širili viruse
SVVV,45.0,"Vseh izbirnikov je devet , poleg omenjenih pritisni in govori ter organizatorja",15.0,no jaz osebno sem prepričan da eee eee je eee treba se zavedati kje pravzaprav živimo da
SVVVO,27.0,"Mladina se zdaj trumoma pojavlja na vratih mladega duhovnika , še posebno odkar ve , da poleg težkih motorjev strastno obožuje tudi Metallico .",6.0,jaz mislim da je danes prav da se zahvalimo tudi policistom in tem vojakom
SVVVOO,2.0,"Institucije civilne družbe ( na primer Svetovni slovenski kongres ) bi morale pozvati k bojkotu nasilnih trgovinskih središč , ki z zvenečimi avstrijskimi imeni ustvarjajo nelojalno konkurenco domačim podjetjem , denar pa",1.0,že sam zapis ki nastane povzroča pri znanstvenikih ki preučujejo grafite različna mnenja
SVVVOOSVV,1.0,"Ruski pomorščak Vasilij Golovnin je leta 1811 skušal kartirati in raziskati otok , vendar so ga japonske oblasti prijele in dve leti je preživel v zaporu .",0.0,0
SVVVOOSVVO,1.0,"Stari sivolasi možakar , ki je sedel eno vrsto za mano , se je takoj naslonil nazaj , zavihal ovratnik plašča , da ga ne bi naslonjalo tiščalo v vrat , in zaprl oči .",0.0,0
SVVVOOV,2.0,"Mladi košarkarji San Antonia se bodo na lastni koži prepričali , da je laže osvojiti naslov prvakov kot ga ubraniti .",0.0,0
SVVVOOVS,2.0,"SICER NAČITANI INŠPEKTOR MORA POGLEDATI V DEBELE SLOVARJE , DA NAJDE RAZLAGO BESEDE EONIZEM , KI JO JE LETA 1928 VPELJAL SEKSOLOG HAVELOCK ELLIS V KNJIGI ŠTUDIJE O PSIHOLOGIJI SPOLNOSTI , EONIZMU IN DRUGE ŠTUDIJE .",0.0,0
SVVVOS,4.0,"Terme Čatež so se že v preteklosti izrekle , da ne želijo razvijati takšnega tipa turizma , Terme Olimia iz Podčetrtka",2.0,ja ljudske pesmi so eee m- imajo tudi ja med drugim vključujejo tudi narečne preproste besede kaj je še
SVVVOSV,1.0,"Jaz bi vljudno predlagal , da bi glasovali o ponovitvi glasovanja , ker dopuščam možnost , da se je kdo od poslancev zmotil .",2.0,eem no mogoče ker je Lucija glih omenila to tole s Harvardom pa ta hočeš češnjica tako na vrhu in bi samo eee v svoji zgodbi omenila to kako stvari ne ne gredo eee linearno a ne
SVVVOSVO,1.0,"To teoretično pomeni , da je na podlagi štirih napotnic moč » zaposliti « dijaka ali študenta za celo leto ( kako potem lahko tak dijak ali študent izpolni svoje šolske obveznosti , seveda ni",0.0,0
SVVVOSVOS,1.0,"Kacin je dejal , da ne more kritizirati nove vlade , ker ta nima programa , njeni ministri pa v medijih ne",0.0,0
SVVVOSVV,1.0,"Devizni trgovci so po začetnih nekaj sunkovitih poskusih navzgor , ki so v nekaj minutah splahneli , morali reševati nakupljene evro pozicije s prodajami le - teh , saj je takoj po objavi zmanjšanja ameriških brezposelnih prosilcev pomoči dolar začel neustavljivo pridobivati , vse do najprej močno za evro podpornega 0,8910 dolarja .",0.0,0
SVVVOV,4.0,"Jaz sem kot član te Komisije za lokalno samoupravo v nekoliko nenavadni situaciji , ker sem ves čas pri nastajanju teh stališč zraven in sem se tudi precej trudil v zvezi z njimi , kot bi se temu reklo .",2.0,kar je prikazano na tej simulaciji je da imate na levi strani se pravi tukajle imate pogled opsala malo smo odjadrali
SVVVOVO,3.0,"11. - Ruski predsednik Boris Jelcin , je vendarle ugotovil , da ne bo uspel prepričati poslancev dume , in umaknil predlog o imenovanju Viktorja Černomirdina za predsednika zvezne vlade .",0.0,0
SVVVOVS,3.0,"Evropske smernice za zdravljenje bolnikov s povišano ravnijo holesterola v krvi se že nekaj let spreminjajo , tako da je postalo priporočljivo zdraviti bolnike čimprej , ko je holesterola komaj malo več , kot je normalno .",0.0,0
SVVVOVSVVOVVSV,1.0,"Ko bo njegov mobilni telefon zapel in se bo s hudim lokalnim narečjem lahko dogovoril za boljše pogoje z gospodarjem , ker bo imel v nasprotnem primeru pravico oditi k svojemu neodvisnemu sindikatu , in ko bo gospodar prisiljen razmisliti o tem , s katerim proizvodom bo zaslužil veliko , ker kmeta ne more plačati malo , in ko bo računalniški inženir nagrajen za neubogljivost v razmišljanju o vsem , pa tudi o Jiangovem govoru enako kot o novem programu , ki se bo prodajal kot znanje , ne pa kot poceni delovna sila .",0.0,0
SVVVOVVSOVS,1.0,"Begbiejeve bojevite oči , odprt gobec pa zamrznena faca se stran obrnejo pa probavajo nekak dojet to informacijo pa se odločt , a je to zdaj v redu , slabo al pa ga totalno boli kurac za vse skupi .",0.0,0
SVVVOVVSVSV,0.0,0,1.0,vi morate vedeti da eee nekdo ki želi nekoga umoriti kot so nekateri patološki morilci ki so v zadnjem času eden je tudi pred nekaj časa v Sloveniji moril
SVVVOVVVOOV,1.0,""" Ko predlagatelji Bajukove vlade ocenjujejo , da v državnem zboru ne morejo doseči več kot 45 glasov , torej glas premalo , se zatekajo na vrhovno sodišče , kjer skušajo najti tisto , česar v državnem zboru niso dobili , "" je",0.0,0
SVVVS,7.0,"Vsaka družba si namreč želi dobro poslovati in tega , da bi pri uresničevanju njene razvojne vizije sodelovali tudi lastniki .",7.0,ma v glavnem tam se mi usedemo ne ker vidimo tam da je še polno prostega smo
SVVVSO,0.0,0,2.0,to če za primerjavo tako proporcionalno pogledamo pomeni kot da bi imel klinični center v Ljubljani petsto sedemdeset postelj
SVVVSOV,0.0,0,1.0,to je pa na eni strani eee intenzivnejši eee nadzor in podpora predpisovalcem eee torej eee nadzori nad bolnišnicah na primarni ravni v domovih eee kjer se da ugotoviti kje so problemi in potem te probleme izboljšati
SVVVSS,4.0,"Ugodnost te oblike zaposlovanja je predvsem v tem , ker se lahko uporabi tako za sistemizirano delo kot tudi za začasno ali občasno delo , pa tudi v tem , da po izteku 90 - dnevne omejitve zadostuje zgolj enodnevna prekinitev , nato pa na podlagi nove napotnice lahko isti dijak ali študent",0.0,0
SVVVSV,3.0,"Seveda je večina že pozabila na polpreteklo zgodovino in se z njo ne ukvarja več , vendar so tudi na nasprotni strani tisti , ki bi radi obračunali do konca .",0.0,0
SVVVSVO,1.0,"Tekmovanje med trgovci se da urediti , omejiti s pametnim dogovorom , ker ta služi pametnemu cilju - denarnemu dobičku ; tekmovanje med velesilami",0.0,0
